 Tell me the size of earth.
DEBUG: n_threads changed to 1
====== CPU  INIT: M:     8, N:  4096, K:  4096, 0-th,     60
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5819
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1785
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2626
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15243
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4137
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6893
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15237
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4202
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6741
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     23
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  16007
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4616
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6627
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5751
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1792
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2680
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5637
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1791
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2688
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11766
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1648
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2782
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5639
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1705
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2672
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  28041
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3965
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6567
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15067
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4536
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6870
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  28624
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   3805
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6701
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5803
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1737
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2528
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5449
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1717
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2852
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5884
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1968
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2660
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5743
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2022
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2772
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  28205
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3955
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6731
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  20207
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4068
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7016
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     20
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  16486
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4037
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6845
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5931
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1791
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2761
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5752
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1826
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2846
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5791
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1788
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2826
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,     11
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11668
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1607
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2662
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  14815
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4055
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6707
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15296
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4121
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6824
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15428
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4075
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6766
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11972
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1703
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2536
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5769
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1934
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2892
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5766
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1669
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2734
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5636
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1719
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2697
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  27984
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3969
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6754
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  14864
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4063
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6993
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     23
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15946
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4490
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6742
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11844
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1640
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2697
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5698
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1710
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2669
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11268
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1558
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2566
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,     12
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  10887
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1514
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2620
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  26896
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3954
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6651
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  27850
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4433
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6859
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     20
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15273
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   3939
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6598
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5912
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2036
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2605
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5518
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1797
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2747
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6184
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1792
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2636
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  10403
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1911
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2616
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15356
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4063
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   7032
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15609
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4165
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6989
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     22
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15572
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4063
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6774
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5790
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1786
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2579
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5749
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1789
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2736
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5605
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1799
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2806
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,     12
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11682
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1600
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2633
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  27583
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3952
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6766
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  19532
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4547
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6792
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     20
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15162
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   3953
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6688
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11975
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1876
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2523
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5714
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1895
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2711
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5522
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1786
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2772
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5515
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1748
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2721
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15435
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4603
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6678
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  28706
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3949
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6839
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     19
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15280
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   3946
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6658
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5885
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2016
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2558
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5639
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1783
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2642
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5783
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1793
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2659
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11570
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1606
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2660
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  14924
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4088
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6768
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15172
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4180
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6777
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     21
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15622
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4156
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6881
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   6474
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1826
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2836
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      9
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11166
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1753
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2735
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5761
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   2004
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2887
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5718
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1790
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2887
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  28411
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3955
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6705
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  14837
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4066
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6716
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     21
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15864
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   4025
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6796
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5781
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1794
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2511
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5581
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1811
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2697
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5510
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1819
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2960
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5795
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1795
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2792
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      7
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  28774
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3941
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6646
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  27717
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   3953
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6973
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     20
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15282
====== CPU  COMP: M:     1, N:  4096, K: 11008, 0-th,   3925
====== BLAS COMP: M:     1, N:  4096, K: 11008, 0-th,   6635
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,  11718
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1618
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2589
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5558
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1713
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2676
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5420
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1767
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2763
====== CPU  INIT: M:     1, N:  4096, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N:  4096, K:  4096, 0-th,   5775
====== CPU  COMP: M:     1, N:  4096, K:  4096, 0-th,   1991
====== BLAS COMP: M:     1, N:  4096, K:  4096, 0-th,   2701
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15565
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4612
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6855
====== CPU  INIT: M:     1, N: 11008, K:  4096, 0-th,      8
====== BLAS INIT: M:     1, N: 11008, K:  4096, 0-th,  15505
====== CPU  COMP: M:     1, N: 11008, K:  4096, 0-th,   4255
====== BLAS COMP: M:     1, N: 11008, K:  4096, 0-th,   6775
====== CPU  INIT: M:     1, N:  4096, K: 11008, 0-th,     21
====== BLAS INIT: M:     1, N:  4096, K: 11008, 0-th,  15381
