 Tell me the size of earth.
DEBUG: n_threads changed to 1
====== CPU  INIT: M:     8, N:  5120, K:  5120, 0-th,     76
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9306
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2740
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4006
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23403
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6425
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10503
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23613
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6366
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10625
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  24068
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6093
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10318
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9071
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2799
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3927
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8840
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2769
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4057
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  17645
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2367
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3855
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  16578
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2359
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3846
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  22976
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6909
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10399
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23644
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6366
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10477
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     26
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  44407
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   5831
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10446
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9063
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2745
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3951
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8789
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2625
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4015
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8767
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2650
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4090
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     15
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8749
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2659
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4075
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  43038
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   5813
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10657
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23615
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6369
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10344
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     28
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  23673
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6089
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10490
====== CPU  INIT: M:     1, N: 32000, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 32000, K:  5120, 0-th,  53258
====== CPU  COMP: M:     1, N: 32000, K:  5120, 0-th,  13483
====== BLAS COMP: M:     1, N: 32000, K:  5120, 0-th,  25360
T
DEBUG: n_threads changed to 1
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     13
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9582
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2883
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3986
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18625
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2509
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4032
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8713
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2572
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4033
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8694
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2596
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4060
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  22973
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6328
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10339
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23595
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6358
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10566
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     29
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  23950
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6091
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10295
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  18518
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2468
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3844
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8744
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2813
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4160
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  16806
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2361
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4081
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  16311
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2356
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4034
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  22808
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6204
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10565
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  42901
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6469
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10869
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  23646
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6104
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10392
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9010
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2816
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3936
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8673
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2801
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4248
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9049
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2759
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3956
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8755
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2729
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4159
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23781
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6363
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10432
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  44118
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6038
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10582
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  23268
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6079
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10730
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9116
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2798
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3926
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8942
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2814
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4042
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8802
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2748
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4033
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8795
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2760
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3966
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23159
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6370
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10400
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23667
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6367
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10501
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     26
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  44386
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   5750
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10522
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9243
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2696
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3902
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8951
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2627
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4037
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8953
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2642
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4195
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     14
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8901
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2658
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4066
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23585
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6353
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10450
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23736
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6407
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10974
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     26
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  44406
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   5757
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10506
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9119
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2783
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3902
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8980
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2978
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4238
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,      9
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8893
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2696
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4109
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8854
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2596
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4359
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23259
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6328
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10735
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23619
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6410
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10267
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  24342
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6141
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10616
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9418
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2814
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3964
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8903
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2807
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4164
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8864
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2805
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4011
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     15
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8696
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2725
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3999
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  42857
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   5894
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10614
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23336
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6375
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10690
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     27
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  23753
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6086
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10393
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     17
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9093
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2795
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3934
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  11565
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2666
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3975
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9116
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   3026
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4062
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8964
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2643
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4077
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23756
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6434
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10531
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23991
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6380
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10366
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     26
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  44469
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   5830
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10390
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9113
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2765
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3897
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8788
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2652
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4190
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8799
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2730
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4138
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,  17421
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2363
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4021
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  22814
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6196
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10499
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  24047
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6397
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10560
====== CPU  INIT: M:     1, N:  5120, K: 13824, 0-th,     28
====== BLAS INIT: M:     1, N:  5120, K: 13824, 0-th,  28848
====== CPU  COMP: M:     1, N:  5120, K: 13824, 0-th,   6814
====== BLAS COMP: M:     1, N:  5120, K: 13824, 0-th,  10592
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   9288
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2824
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   3923
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     10
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8707
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2766
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4175
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     13
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8840
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2737
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4016
====== CPU  INIT: M:     1, N:  5120, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N:  5120, K:  5120, 0-th,   8764
====== CPU  COMP: M:     1, N:  5120, K:  5120, 0-th,   2631
====== BLAS COMP: M:     1, N:  5120, K:  5120, 0-th,   4138
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23425
====== CPU  COMP: M:     1, N: 13824, K:  5120, 0-th,   6374
====== BLAS COMP: M:     1, N: 13824, K:  5120, 0-th,  10561
====== CPU  INIT: M:     1, N: 13824, K:  5120, 0-th,     11
====== BLAS INIT: M:     1, N: 13824, K:  5120, 0-th,  23616
